trip_id,user_id,start_station_id,end_station_id,start_time,end_time,duration_min
1770,1057,37,46,2023-04-08 07:39:00,2023-04-08 07:43:07,4.13
1771,1063,29,24,2023-03-18 23:30:00,2023-03-18 23:31:24,1.41
1772,1007,23,13,2023-07-23 13:16:00,2023-07-23 13:39:36,23.61
1773,1408,3,8,2023-10-15 20:40:00,2023-10-15 20:45:22,5.37
1774,1140,4,46,2023-05-27 21:19:00,2023-05-27 21:37:24,18.4
1775,1130,14,42,2023-02-27 12:22:00,2023-02-27 12:57:17,35.29
1776,1352,25,27,2023-12-29 06:45:00,2023-12-29 06:49:41,4.69
1777,1122,46,6,2023-12-29 20:38:00,2023-12-29 20:57:09,19.15
1778,1136,29,33,2023-02-10 00:50:00,2023-02-10 01:15:43,25.73
1779,1275,13,21,2023-05-08 18:01:00,2023-05-08 18:54:26,53.45
1780,1412,13,5,2023-04-02 03:32:00,2023-04-02 03:37:18,5.31
1781,1290,18,16,2023-05-30 12:47:00,2023-05-30 12:56:53,9.9
1782,1348,22,23,2023-11-21 15:43:00,2023-11-21 16:03:11,20.2
1783,1330,9,49,2023-11-12 23:39:00,2023-11-12 23:48:56,9.95
1784,1445,3,17,2023-08-20 13:02:00,2023-08-20 13:21:45,19.75
1785,1012,38,36,2023-12-15 19:13:00,2023-12-15 19:26:46,13.78
1786,1331,13,32,2023-09-28 16:27:00,2023-09-28 16:34:43,7.72
1787,1182,17,49,2023-02-09 13:48:00,2023-02-09 13:57:08,9.14
1788,1022,31,14,2023-09-29 17:29:00,2023-09-29 17:42:52,13.87
1789,1027,43,44,2023-01-09 12:45:00,2023-01-09 13:12:00,27.0
1790,1324,36,48,2023-05-21 16:52:00,2023-05-21 17:05:42,13.7
1791,1168,43,39,2023-03-16 11:32:00,2023-03-16 12:07:48,35.81
1792,1345,6,4,2023-11-27 07:36:00,2023-11-27 08:23:19,47.33
1793,1444,19,29,2023-03-06 18:44:00,2023-03-06 19:21:00,37.0
1794,1385,46,29,2023-02-22 04:00:00,2023-02-22 04:16:02,16.04
1795,1248,11,26,2023-06-29 10:00:00,2023-06-29 10:15:16,15.27
1796,1012,29,14,2023-09-21 11:33:00,2023-09-21 12:05:11,32.18
1797,1047,5,15,2023-04-07 20:29:00,2023-04-07 21:27:37,58.62
1798,1340,23,23,2023-12-11 05:15:00,2023-12-11 05:22:27,7.45
1799,1084,11,45,2023-01-01 06:02:00,2023-01-01 06:14:32,12.54
1800,1005,23,13,2023-11-18 06:26:00,2023-11-18 07:39:41,73.69
1801,1004,29,26,2023-09-01 18:02:00,2023-09-01 18:15:49,13.82
1802,1055,28,40,2023-09-14 15:37:00,2023-09-14 15:40:26,3.43
1803,1307,1,26,2023-06-02 05:48:00,2023-06-02 05:58:40,10.67
1804,1330,24,40,2023-09-19 09:31:00,2023-09-19 09:46:19,15.32
1805,1001,36,27,2023-11-16 14:52:00,2023-11-16 15:09:23,17.39
1806,1122,9,45,2023-01-05 02:18:00,2023-01-05 02:51:12,33.2
1807,1338,4,34,2023-04-13 06:21:00,2023-04-13 06:40:04,19.07
1808,1299,32,38,2023-02-05 21:54:00,2023-02-05 22:18:31,24.53
1809,1272,37,42,2023-02-06 19:06:00,2023-02-06 19:15:00,9.0
1810,1012,16,34,2023-01-20 13:03:00,2023-01-20 13:28:06,25.11
1811,1208,19,11,2023-12-03 10:35:00,2023-12-03 11:17:44,42.74
1812,1118,1,10,2023-08-20 05:09:00,2023-08-20 05:11:22,2.37
1813,1266,19,4,2023-08-18 14:26:00,2023-08-18 14:50:58,24.97
1814,1059,16,35,2023-05-28 16:06:00,2023-05-28 16:16:57,10.96
1815,1231,35,4,2023-11-04 12:54:00,2023-11-04 13:10:06,16.11
1816,1474,22,48,2023-11-04 19:16:00,2023-11-04 19:33:46,17.77
1817,1233,33,44,2023-09-30 06:21:00,2023-09-30 06:39:43,18.73
1818,1069,18,25,2023-03-20 14:02:00,2023-03-20 14:28:30,26.51
1819,1187,18,27,2023-12-15 04:12:00,2023-12-15 04:19:11,7.19
1820,1114,46,32,2023-03-03 01:55:00,2023-03-03 02:12:47,17.78
1821,1097,12,26,2023-09-29 23:56:00,2023-09-30 00:32:49,36.82
1822,1206,36,6,2023-05-20 15:22:00,2023-05-20 15:35:07,13.13
1823,1255,3,39,2023-09-10 15:00:00,2023-09-10 15:08:10,8.17
1824,1285,25,5,2023-12-15 06:47:00,2023-12-15 06:57:56,10.94
1825,1267,11,26,2023-05-01 16:13:00,2023-05-01 16:50:35,37.59
1826,1360,37,42,2023-09-11 05:35:00,2023-09-11 05:49:14,14.23
1827,1298,27,42,2023-08-28 21:26:00,2023-08-28 22:25:05,59.09
1828,1211,3,15,2023-08-06 14:15:00,2023-08-06 14:48:27,33.45
1829,1233,3,27,2023-08-20 06:41:00,2023-08-20 07:09:43,28.73
1830,1380,30,21,2023-05-22 19:01:00,2023-05-22 19:33:34,32.57
1831,1385,47,35,2023-11-05 12:14:00,2023-11-05 12:47:01,33.02
1832,1139,22,3,2023-10-01 13:30:00,2023-10-01 13:37:00,7.02
1833,1350,16,50,2023-01-13 02:46:00,2023-01-13 03:01:52,15.87
1834,1109,8,16,2023-10-03 20:16:00,2023-10-03 20:31:29,15.49
1835,1151,9,15,2023-03-25 03:40:00,2023-03-25 03:46:26,6.44
1836,1098,12,11,2023-04-16 04:27:00,2023-04-16 04:37:59,11.0
1837,1496,32,39,2023-09-19 15:51:00,2023-09-19 16:20:26,29.44
1838,1466,46,3,2023-04-21 12:12:00,2023-04-21 12:27:38,15.64
1839,1302,27,33,2023-06-04 10:23:00,2023-06-04 10:46:12,23.22
1840,1407,24,30,2023-02-05 19:03:00,2023-02-05 19:30:36,27.6
1841,1191,1,44,2023-05-18 00:49:00,2023-05-18 00:57:39,8.65
1842,1224,23,39,2023-09-14 07:56:00,2023-09-14 08:17:44,21.74
1843,1150,48,32,2023-06-08 05:07:00,2023-06-08 05:38:03,31.05
1844,1184,6,1,2023-10-21 20:48:00,2023-10-21 20:57:23,9.39
1845,1083,13,17,2023-03-14 15:51:00,2023-03-14 16:21:45,30.76
1846,1464,49,10,2023-10-11 11:37:00,2023-10-11 12:00:18,23.31
1847,1082,16,23,2023-04-07 21:12:00,2023-04-07 21:19:49,7.83
1848,1000,15,22,2023-12-26 01:31:00,2023-12-26 01:41:21,10.35
1849,1155,28,16,2023-07-26 16:22:00,2023-07-26 16:45:35,23.59
1850,1488,44,39,2023-02-24 08:35:00,2023-02-24 08:37:16,2.27
1851,1434,36,4,2023-10-28 07:30:00,2023-10-28 08:28:09,58.15
1852,1296,3,32,2023-11-01 18:40:00,2023-11-01 18:56:04,16.08
1853,1340,17,2,2023-08-24 15:41:00,2023-08-24 15:57:52,16.87
1854,1348,12,27,2023-09-09 11:51:00,2023-09-09 12:24:31,33.53
1855,1439,39,36,2023-06-05 07:49:00,2023-06-05 08:04:33,15.55
1856,1482,28,43,2023-02-24 22:01:00,2023-02-24 22:47:36,46.62
1857,1006,35,9,2023-06-17 23:05:00,2023-06-17 23:35:12,30.21
1858,1451,25,18,2023-07-07 03:05:00,2023-07-07 03:47:35,42.58
1859,1244,13,6,2023-07-05 12:01:00,2023-07-05 12:12:36,11.61
1860,1221,48,34,2023-08-07 11:10:00,2023-08-07 11:35:42,25.7
1861,1329,15,41,2023-03-30 07:04:00,2023-03-30 07:11:29,7.48
1862,1221,37,40,2023-03-01 16:21:00,2023-03-01 16:28:39,7.66
1863,1352,22,35,2023-07-21 19:47:00,2023-07-21 20:05:18,18.31
1864,1446,33,36,2023-03-18 15:10:00,2023-03-18 15:16:07,6.12
1865,1449,2,22,2023-09-10 01:36:00,2023-09-10 01:53:18,17.31
1866,1309,23,2,2023-04-06 14:07:00,2023-04-06 14:29:51,22.86
1867,1337,41,20,2023-10-07 12:02:00,2023-10-07 12:30:15,28.26
1868,1199,41,37,2023-04-04 05:00:00,2023-04-04 05:48:02,48.04
1869,1263,37,36,2023-12-02 03:49:00,2023-12-02 03:52:35,3.6
1870,1308,9,50,2023-11-20 10:28:00,2023-11-20 10:56:51,28.86
1871,1175,12,39,2023-10-31 17:16:00,2023-10-31 17:34:27,18.46
1872,1046,15,14,2023-04-05 14:11:00,2023-04-05 14:29:25,18.42
1873,1139,31,4,2023-05-07 13:58:00,2023-05-07 14:16:15,18.25
1874,1333,3,16,2023-04-14 11:17:00,2023-04-14 11:18:38,1.65
1875,1349,4,35,2023-10-19 12:58:00,2023-10-19 13:04:57,6.96
1876,1464,48,30,2023-11-02 12:31:00,2023-11-02 12:50:11,19.19
1877,1026,39,50,2023-11-23 21:01:00,2023-11-23 21:03:03,2.05
1878,1161,26,18,2023-11-05 03:33:00,2023-11-05 03:45:06,12.11
1879,1433,37,26,2023-01-12 04:50:00,2023-01-12 05:00:32,10.54
1880,1217,35,36,2023-05-18 10:41:00,2023-05-18 10:45:45,4.77
1881,1377,11,12,2023-07-04 16:30:00,2023-07-04 16:56:10,26.17
1882,1210,50,27,2023-10-18 21:05:00,2023-10-18 21:22:53,17.89
1883,1026,15,30,2023-10-12 04:11:00,2023-10-12 04:20:08,9.14
1884,1234,26,11,2023-07-15 21:23:00,2023-07-15 22:13:04,50.07
1885,1408,31,28,2023-02-11 13:28:00,2023-02-11 13:44:53,16.89
1886,1175,33,13,2023-09-17 05:27:00,2023-09-17 05:45:18,18.3
1887,1126,24,32,2023-12-21 09:56:00,2023-12-21 10:10:06,14.11
1888,1293,49,26,2023-03-05 15:09:00,2023-03-05 15:57:02,48.05
1889,1499,32,13,2023-12-07 18:41:00,2023-12-07 18:54:40,13.67
1890,1074,32,4,2023-01-16 22:02:00,2023-01-16 22:16:46,14.78
1891,1037,11,22,2023-08-24 21:23:00,2023-08-24 21:33:18,10.31
1892,1287,26,31,2023-10-02 08:54:00,2023-10-02 09:11:24,17.42
1893,1190,3,34,2023-04-12 08:28:00,2023-04-12 08:35:35,7.59
1894,1349,45,21,2023-09-17 19:36:00,2023-09-17 20:09:09,33.15
1895,1448,26,14,2023-08-13 11:48:00,2023-08-13 12:28:09,40.16
1896,1328,7,44,2023-03-27 10:48:00,2023-03-27 11:02:47,14.79
1897,1142,5,16,2023-09-23 02:16:00,2023-09-23 02:26:13,10.22
1898,1186,4,34,2023-07-12 18:30:00,2023-07-12 18:46:35,16.59
1899,1066,14,34,2023-02-13 14:56:00,2023-02-13 15:32:44,36.73
1900,1160,29,30,2023-11-06 12:29:00,2023-11-06 12:43:12,14.21
1901,1419,15,15,2023-02-03 09:57:00,2023-02-03 09:57:44,0.74
1902,1004,24,42,2023-03-13 19:47:00,2023-03-13 19:59:15,12.25
1903,1178,2,32,2023-09-10 12:04:00,2023-09-10 12:27:10,23.18
1904,1093,27,25,2023-12-22 04:45:00,2023-12-22 05:07:08,22.14
1905,1388,34,41,2023-11-23 03:48:00,2023-11-23 03:59:31,11.53
1906,1089,38,48,2023-01-05 06:33:00,2023-01-05 07:15:18,42.31
1907,1376,44,21,2023-04-09 11:31:00,2023-04-09 11:38:44,7.74
1908,1193,25,7,2023-03-24 20:33:00,2023-03-24 20:49:27,16.45
1909,1014,5,36,2023-12-22 11:37:00,2023-12-22 12:03:32,26.54
1910,1331,50,44,2023-08-14 20:14:00,2023-08-14 20:20:46,6.77
1911,1375,50,32,2023-08-04 02:30:00,2023-08-04 02:55:45,25.75
1912,1494,25,46,2023-06-14 22:58:00,2023-06-14 23:29:09,31.16
1913,1060,45,5,2023-12-16 09:30:00,2023-12-16 09:47:51,17.86
1914,1326,7,7,2023-07-31 20:02:00,2023-07-31 20:13:31,11.52
1915,1183,38,20,2023-12-27 14:26:00,2023-12-27 14:44:18,18.31
1916,1468,48,39,2023-03-02 13:13:00,2023-03-02 13:50:43,37.73
1917,1494,26,19,2023-01-15 07:57:00,2023-01-15 08:14:54,17.91
1918,1218,35,1,2023-03-24 23:40:00,2023-03-24 23:42:06,2.11
1919,1330,13,50,2023-08-04 20:40:00,2023-08-04 20:43:50,3.84
1920,1006,18,38,2023-08-03 23:41:00,2023-08-03 23:50:41,9.68
1921,1092,7,13,2023-08-03 20:07:00,2023-08-03 20:09:35,2.59
1922,1490,9,33,2023-11-13 06:19:00,2023-11-13 06:21:30,2.5
1923,1182,33,1,2023-11-29 20:31:00,2023-11-29 21:05:45,34.75
1924,1050,31,38,2023-03-18 11:26:00,2023-03-18 11:34:21,8.36
1925,1184,37,49,2023-12-26 04:05:00,2023-12-26 04:09:22,4.38
1926,1135,21,30,2023-05-01 08:34:00,2023-05-01 09:21:04,47.08
1927,1038,11,50,2023-03-29 20:29:00,2023-03-29 20:52:04,23.07
1928,1465,31,45,2023-06-20 06:25:00,2023-06-20 06:34:04,9.07
1929,1076,4,35,2023-05-20 06:26:00,2023-05-20 06:40:25,14.43
1930,1347,19,5,2023-10-08 22:40:00,2023-10-08 22:46:08,6.15
1931,1488,9,39,2023-09-14 16:16:00,2023-09-14 16:26:22,10.37
1932,1260,33,47,2023-06-20 23:43:00,2023-06-20 23:57:02,14.05
1933,1477,33,8,2023-12-20 08:40:00,2023-12-20 09:19:34,39.57
1934,1273,39,30,2023-01-04 18:27:00,2023-01-04 18:46:07,19.12
1935,1068,32,39,2023-08-27 12:24:00,2023-08-27 12:39:56,15.95
1936,1002,50,2,2023-04-11 02:35:00,2023-04-11 03:24:38,49.65
1937,1182,11,24,2023-11-05 14:30:00,2023-11-05 15:18:03,48.06
1938,1135,46,36,2023-05-10 15:45:00,2023-05-10 16:16:19,31.32
1939,1082,41,46,2023-08-01 07:40:00,2023-08-01 07:58:27,18.47
1940,1169,23,16,2023-06-03 11:47:00,2023-06-03 12:02:56,15.95
1941,1007,1,38,2023-06-17 04:39:00,2023-06-17 05:44:16,65.27
1942,1362,39,21,2023-05-22 04:27:00,2023-05-22 04:28:58,1.98
1943,1453,29,33,2023-11-07 00:43:00,2023-11-07 01:12:26,29.44
1944,1456,11,30,2023-03-13 21:33:00,2023-03-13 22:08:45,35.76
1945,1000,48,25,2023-07-15 09:02:00,2023-07-15 09:08:48,6.8
1946,1459,40,38,2023-01-09 13:08:00,2023-01-09 13:15:15,7.26
1947,1408,50,50,2023-03-29 04:46:00,2023-03-29 05:05:22,19.38
1948,1092,19,3,2023-07-05 23:42:00,2023-07-06 00:27:56,45.94
1949,1194,25,8,2023-12-26 23:34:00,2023-12-26 23:52:38,18.65
1950,1270,23,2,2023-02-21 00:22:00,2023-02-21 01:27:42,65.71
1951,1159,5,30,2023-12-01 02:06:00,2023-12-01 02:16:23,10.39
1952,1298,22,13,2023-04-06 09:19:00,2023-04-06 09:29:16,10.27
1953,1013,4,25,2023-10-21 12:00:00,2023-10-21 12:12:46,12.78
1954,1099,41,45,2023-04-11 18:23:00,2023-04-11 18:40:38,17.65
1955,1157,38,42,2023-10-30 00:31:00,2023-10-30 00:37:32,6.55
1956,1079,8,16,2023-09-11 00:26:00,2023-09-11 00:36:05,10.1
1957,1108,19,15,2023-10-09 04:36:00,2023-10-09 05:16:15,40.27
1958,1497,39,5,2023-11-17 11:38:00,2023-11-17 11:49:50,11.85
1959,1273,31,36,2023-12-19 01:21:00,2023-12-19 01:40:02,19.04
1960,1198,23,27,2023-11-22 10:03:00,2023-11-22 10:11:27,8.45
1961,1099,8,42,2023-08-30 15:49:00,2023-08-30 16:14:01,25.02
1962,1034,16,20,2023-05-03 17:58:00,2023-05-03 18:03:44,5.75
1963,1234,44,23,2023-04-21 04:16:00,2023-04-21 04:23:25,7.42
1964,1327,22,13,2023-04-21 08:05:00,2023-04-21 08:17:21,12.36
1965,1381,7,26,2023-04-24 06:34:00,2023-04-24 07:35:08,61.15
1966,1181,31,46,2023-09-14 11:34:00,2023-09-14 11:35:21,1.36
1967,1441,10,2,2023-08-08 12:11:00,2023-08-08 13:02:21,51.36
1968,1388,16,2,2023-06-20 04:43:00,2023-06-20 04:46:17,3.29
1969,1250,8,16,2023-03-16 10:57:00,2023-03-16 11:45:29,48.49
1970,1163,5,19,2023-05-09 17:04:00,2023-05-09 17:12:57,8.96
1971,1135,21,1,2023-08-31 00:51:00,2023-08-31 01:15:52,24.87
1972,1447,50,19,2023-04-30 11:07:00,2023-04-30 11:27:01,20.03
1973,1477,3,6,2023-09-20 11:32:00,2023-09-20 11:51:03,19.05
1974,1031,20,41,2023-10-07 23:02:00,2023-10-07 23:17:39,15.66
1975,1382,33,8,2023-06-28 11:52:00,2023-06-28 12:09:18,17.31
1976,1299,18,15,2023-11-05 22:35:00,2023-11-05 22:55:32,20.55
1977,1474,36,35,2023-11-12 13:35:00,2023-11-12 13:47:50,12.85
1978,1371,34,16,2023-12-03 07:35:00,2023-12-03 08:06:19,31.32
1979,1067,18,46,2023-05-13 03:36:00,2023-05-13 03:41:30,5.51
1980,1270,41,5,2023-06-29 03:40:00,2023-06-29 03:53:07,13.13
1981,1103,36,41,2023-07-01 12:06:00,2023-07-01 12:52:02,46.05
1982,1137,22,6,2023-07-14 17:49:00,2023-07-14 18:13:37,24.63
1983,1291,1,37,2023-05-02 03:00:00,2023-05-02 04:22:45,82.76
1984,1372,48,23,2023-03-24 16:13:00,2023-03-24 16:44:28,31.48
1985,1342,28,49,2023-09-17 03:58:00,2023-09-17 04:12:09,14.16
1986,1281,6,45,2023-08-23 15:17:00,2023-08-23 15:24:10,7.18
1987,1496,44,44,2023-01-04 05:06:00,2023-01-04 05:46:56,40.94
1988,1329,37,10,2023-11-09 15:51:00,2023-11-09 16:02:58,11.97
1989,1408,17,32,2023-07-05 15:37:00,2023-07-05 15:44:17,7.3
1990,1461,19,47,2023-06-11 12:18:00,2023-06-11 13:02:39,44.65
1991,1016,14,43,2023-11-18 21:57:00,2023-11-18 22:10:16,13.28
1992,1441,16,20,2023-05-22 16:16:00,2023-05-22 16:34:54,18.91
1993,1319,22,31,2023-08-26 22:03:00,2023-08-26 22:42:47,39.79
1994,1084,49,1,2023-09-12 20:46:00,2023-09-12 21:30:11,44.2
1995,1324,43,5,2023-10-03 11:38:00,2023-10-03 11:40:31,2.53
1996,1367,9,34,2023-09-14 04:11:00,2023-09-14 04:33:53,22.89
1997,1443,7,38,2023-04-21 00:12:00,2023-04-21 00:32:29,20.49
1998,1005,33,21,2023-03-09 21:47:00,2023-03-09 22:18:17,31.29
1999,1428,30,44,2023-07-11 01:09:00,2023-07-11 01:17:50,8.83
2000,1314,20,6,2023-07-08 22:27:00,2023-07-08 22:43:38,16.64
